Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID,1-5NHID,6-10NHID,11-5NHID,16-20NHID,21-25NHID,26-30NHID,31-35NHID,36-40NHID,41-45NHID,45+NHID,46-50NHID,51-55NHID,56-60NHID,61-65NHID,66-70NHID,71-75NHID,76-80NHID,81-85NHID,86-90NHID,90+NHID,11-15NHID
05/04/2018,Team Q v Team A,away,Team A,Player 1,102,46.7,27.3,16.4,3.0,16.1,10096.5,9013.3,1083.2,62.8,3799.8,3658.5,1492.3,775.3,641.3461538,307.9,6598.2,3930.6,2207.6,459.9,3498.4,99.0,144.0,134.6,153.3,1043.5,644.1,326.0,73.3,39.7,10.6,23.6,19.9,24.4,307.9,180.0,109.9,17.9,0.0,3.0,6.6,6.7,6.0,54,15,48,31.1,6,23,68,227,218,79,30,1,621.9,560.9,474.0,537.5,538.0,143.9,459.8,433.6,451.7,832.4,459.5,597.5,523.5,566.5,488.8,460.8,581.3,526.9,407.6,430.5,66.3,40.0,42.2,90.0,62.3,0.0,36.1,33.8,43.5,59.7,44.5,132.2,28.4,63.0,15.7,66.8,122.6,74.2,22.6,39.3,555.6,520.9,431.8,447.5,475.7,143.9,423.7,399.8,408.2,772.6999999999999,415.0,465.3,495.1,503.5,473.1,394.0,458.69999999999993,452.7,385.0,391.2,431.8
05/04/2018,Team Q v Team A,away,Team A,Player 8,102,46.7,27.3,16.4,3.0,16.1,10283.7,9308.6,975.1,62.5,3926.8,3620.6,1698.6,692.4,609.5111111,282.7,6930.1,3673.6,2776.0,480.5,3353.6,100.8,134.6,169.3,160.2,955.6,338.3,547.1,70.1,19.6,9.6,12.4,33.4,23.4,282.7,97.1,162.3,23.3,0.0,2.8,3.6,9.9,7.8,45,13,41,31.8,1,21,75,260,276,82,17,1,662.9,436.9,529.2,484.5,525.5,209.3,500.3,417.1,554.6,991.4,496.0,614.7,549.0,523.1,503.5,506.2,492.0,542.0,296.1,449.4,61.5,4.9,32.4,27.8,47.2,27.5,12.5,55.1,21.2,190.3,58.0,88.6,94.4,39.5,21.7,61.0,72.1,41.0,3.5,15.0,601.4,432.0,496.80000000000007,456.7,478.3,181.8,487.8,362.0,533.4,801.0999999999999,438.0,526.1,454.6,483.6,481.8,445.2,419.9,501.0,292.6,434.4,496.80000000000007
05/04/2018,Team Q v Team A,away,Team A,Player 14,89,41.4,24.4,14.7,2.3,14.3,9590.6,8809.6,780.9,45.2,3428.6,3684.5,1651.2,596.5,564.0119047999999,184.5,6437.6,3704.4,2405.8,327.4,3153.0,107.8,151.8,163.7,142.3,753.0,500.2,232.8,20.0,27.9,8.8,20.5,15.8,8.7,184.5,130.9,53.5,0.0,0.0,2.1,5.4,3.6,,47,9,37,34.6,1,24,69,244,268,77,19,1,645.7,544.7,577.8,492.6,619.9,181.1,545.5,446.4,584.2,933.7,527.7,618.2,552.9,533.3,538.1,461.1,506.0,281.8,0.0,0.0,90.0,36.1,27.8,35.6,64.3,40.0,29.5,46.3,55.9,70.5,37.8,100.8,12.9,39.3,8.6,9.2,26.4,49.8,0.0,0.0,555.7,508.6,550.0,457.0,555.6,141.1,516.0,400.09999999999997,528.3000000000001,863.2,489.90000000000003,517.4000000000001,540.0,493.99999999999994,529.5,451.90000000000003,479.6,232.0,0.0,0.0,550.0
05/04/2018,Team Q v Team A,away,Team A,Player 20,102,46.7,27.3,16.4,3.0,16.1,10865.9,9696.2,1169.7,51.8,4099.1,3615.9,1929.5,876.2,532.0769231,293.5,7457.9,4154.5,2834.7,468.8,3408.1,106.5,152.2,172.8,156.3,1155.7,618.2,459.1,78.5,14.0,11.5,22.6,28.0,26.2,286.2,190.4,77.9,17.9,7.3,2.9,7.0,4.8,6.0,59,15,51,32.3,2,23,83,244,245,89,20,2,704.2,589.2,546.1,536.1,647.5,292.0,551.4,453.0,478.9,948.3,490.0,627.6,613.0,571.6,492.9,421.2,491.7,583.0,360.7,467.3,45.7,72.6,53.1,23.2,68.4,0.0,32.5,65.0,64.3,80.4,45.9,102.7,83.6,70.5,35.9,53.8,54.5,112.1,30.1,75.4,658.5,516.6,493.0,512.9,579.1,292.0,518.9,388.0,414.59999999999997,867.9,444.1,524.9,529.4,501.1,457.0,367.4,437.2,470.9,330.59999999999997,391.9,493.0
05/04/2018,Team Q v Team A,away,Team A,Player 28,17,7.8,3.5,3.3,0.9,1.8,2038.4,1771.8,266.7,6.0,624.5,754.6,386.7,234.2,567.7678571,32.4,1377.9,681.5,542.8,153.6,660.5,119.9,194.7,164.5,170.7,264.1,183.3,48.0,32.8,2.6,15.7,52.4,14.5,36.4,32.4,32.4,0.0,0.0,0.0,1.9,9.3,,,10,2,10,26.6,1,2,17,39,49,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.9,668.7,474.5,564.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,76.7,79.9,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.7,592.0,394.6,491.4,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 15,102,46.7,27.3,16.4,3.0,16.1,11364.1,10564.6,799.5,45.0,3688.4,4176.1,2655.1,720.7,589.753125,78.7,8068.6,4593.8,2962.3,512.5,3295.5,111.4,168.3,180.6,170.8,782.5,299.1,435.3,48.0,17.0,7.8,11.0,26.5,16.0,78.7,11.8,63.9,3.1,0.0,0.8,0.4,3.9,1.0,41,4,43,29.2,5,14,73,268,265,91,13,0,748.0,594.8,478.2,553.1,636.0,322.5,563.3,498.9,502.3,1012.1,510.8,686.4,645.7,557.2,626.2,409.5,548.4,608.8,428.9,432.9,71.4,19.7,1.8,0.0,42.3,5.1,7.5,89.2,20.8,127.0,57.2,91.9,83.1,24.3,32.3,7.2,76.3,29.6,3.2,9.5,676.6,575.0999999999999,476.4,553.1,593.7,317.4,555.8,409.7,481.5,885.1,453.6,594.5,562.6,532.9000000000001,593.9000000000001,402.3,472.09999999999997,579.1999999999999,425.7,423.4,476.4
05/04/2018,Team Q v Team A,away,Team A,Player 9,102,46.7,27.3,16.4,3.0,16.1,9928.8,8974.5,954.3,57.5,3763.6,3625.1,1528.3,650.6,651.3054053999999,303.7,6717.9,3678.6,2586.2,453.1,3210.9,97.3,134.7,157.7,151.0,943.1,546.6,351.3,45.3,11.1,9.4,20.0,21.4,15.1,299.9,200.7,98.6,0.6,3.8,3.0,7.4,6.0,0.2,50,13,42,33.6,9,15,69,216,240,83,10,4,630.1,616.1,450.8,472.7,552.8,187.4,475.5,416.9,403.4,883.0,400.3,634.6,604.7,501.1,473.7,393.0,489.5,514.6,377.9,450.9,87.5,89.3,49.1,43.9,28.6,16.7,20.9,65.5,41.8,123.2,18.7,116.3,34.7,32.2,23.1,22.7,67.4,43.8,28.9,0.0,542.6,526.8000000000001,401.7,428.8,524.1999999999999,170.70000000000002,454.6,351.4,361.59999999999997,759.8,381.6,518.3000000000001,570.0,468.90000000000003,450.59999999999997,370.3,422.1,470.8,349.0,450.9,401.7
05/04/2018,Team Q v Team A,away,Team A,Player 27,11,4.8,2.7,1.4,0.8,1.6,1145.4,1078.2,67.2,4.5,411.9,501.5,160.3,55.5,307.78,11.7,685.1,394.3,181.3,109.5,460.3,104.1,146.0,129.5,136.9,67.2,50.4,0.0,16.9,0.0,6.1,18.7,,21.1,11.7,11.7,0.0,0.0,0.0,1.1,4.3,,,4,1,3,28.1,1,1,6,26,35,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.6,414.9,510.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.6,382.0,476.5,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 6,102,46.7,27.3,16.4,3.0,16.1,10348.5,9201.5,1147.1,56.8,4237.1,3515.6,1392.0,789.4,785.3575,357.7,6814.3,3965.7,2347.4,501.1,3534.2,101.5,145.3,143.1,167.0,1131.5,704.8,267.0,159.6,15.6,11.2,25.8,16.3,53.2,357.7,204.2,99.4,54.1,0.0,3.5,7.5,6.1,18.0,60,16,45,33.3,3,27,58,174,203,68,13,3,638.8,564.9,485.8,453.5,595.3,222.1,489.4,450.3,468.8,892.4,432.8,598.9,571.0,547.7,526.5,468.4,483.4,582.4,347.9,528.3,71.6,91.8,32.8,6.8,73.9,42.2,10.7,74.4,100.7,56.7,10.7,93.3,30.5,61.3,52.0,63.5,68.6,81.4,52.6,71.3,567.1999999999999,473.09999999999997,453.0,446.7,521.4,179.89999999999998,478.7,375.9,368.1,835.6999999999999,422.1,505.59999999999997,540.5,486.40000000000003,474.5,404.9,414.79999999999995,501.0,295.29999999999995,456.99999999999994,453.0
05/04/2018,Team Q v Team A,away,Team A,Player 19,102,46.7,27.3,16.4,3.0,16.1,9953.9,9226.9,726.9,76.1,3858.9,3857.7,1434.2,633.7,464.775,93.2,6990.5,3958.2,2574.9,457.4,2963.4,97.6,145.0,157.0,152.5,700.8,271.8,387.9,41.1,26.1,7.1,10.0,23.7,13.7,93.2,16.8,67.1,9.2,0.0,0.9,0.6,4.1,3.1,40,6,39,28.9,2,18,63,250,239,89,17,0,675.0,525.0,477.7,524.8,465.4,220.0,498.6,425.0,469.8,862.3,501.2,514.8,577.1,519.1,535.2,424.9,465.3,514.6,324.5,433.4,108.6,15.5,16.9,64.7,28.4,12.3,36.6,70.3,8.9,96.3,35.4,14.2,45.5,9.0,59.8,26.8,20.8,5.5,20.0,31.6,566.4,509.5,460.8,460.09999999999997,437.0,207.7,462.0,354.7,460.90000000000003,766.0,465.8,500.59999999999997,531.6,510.1,475.40000000000003,398.09999999999997,444.5,509.1,304.5,401.79999999999995,460.8
17/04/2018,Team O v Team A,away,Team A,Player 17,98,44.6,19.8,21.4,3.5,4.0,10335.3,9632.9,702.4,56.5,3589.8,4112.7,1873.9,539.9,488.42352939999995,162.5,6717.6,2847.7,3327.3,542.6,3617.7,105.5,143.8,155.5,155.0,637.4,201.2,363.7,72.6,64.9,7.2,10.2,17.0,20.7,156.7,40.0,111.4,5.2,5.8,1.7,2.0,5.2,1.5,38,7,28,31.0,1,16,96,404,382,121,17,4,519.9,532.4,585.9,528.9,548.6,576.9,651.5,534.3,468.9,129.0,490.9,565.8,518.3,619.4,597.4,482.0,352.0,418.9,605.8,608.6,37.2,44.6,10.5,29.2,41.9,67.7,41.5,16.3,4.0,6.2,6.7,64.2,47.8,48.5,65.5,50.7,7.7,15.0,66.5,30.6,482.7,487.79999999999995,575.4,499.7,506.70000000000005,509.2,610.0,518.0,464.9,122.8,484.2,501.59999999999997,470.49999999999994,570.9,531.9,431.3,344.3,403.9,539.3,578.0,575.4
17/04/2018,Team O v Team A,away,Team A,Player 18,48,24.1,9.6,13.2,1.3,2.6,5985.8,5470.8,514.9,18.1,1623.4,2533.7,1295.7,386.7,442.5909091,128.2,4279.8,1739.9,2315.1,224.8,1706.0,124.7,181.2,175.4,172.9,489.5,255.2,217.0,17.4,25.4,10.7,26.6,16.4,13.4,113.9,58.7,50.0,5.2,14.3,2.7,6.1,3.8,4.0,26,3,22,38.6,2,12,45,183,202,38,6,2,425.5,597.1,784.4,595.7,690.8,669.6,792.8,695.6,548.9,185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,65.7,54.7,5.1,77.9,77.5,60.8,63.6,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.1,531.4,729.6999999999999,590.6,612.9,592.1,732.0,632.0,468.7,185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.6999999999999
17/04/2018,Team O v Team A,away,Team A,Player 13,34,11.9,6.5,3.9,1.5,1.4,3479.2,3169.9,309.3,21.4,1210.6,1395.4,542.5,273.8,752.5529412000001,35.5,2000.1,1067.0,674.3,258.7,1479.1,102.3,164.2,172.9,172.5,296.0,176.8,94.2,25.0,13.3,9.1,27.2,24.2,16.7,35.5,13.4,22.1,0.0,0.0,1.0,2.1,5.7,,15,1,16,31.5,0,8,22,111,116,27,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.3,551.6,519.4,359.7,522.6,566.4,449.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,30.9,54.4,43.0,23.2,60.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.4,520.7,465.0,316.7,499.40000000000003,506.4,436.3,0.0
17/04/2018,Team O v Team A,away,Team A,Player 1,98,44.6,19.8,21.4,3.5,4.0,10519.8,9554.7,965.1,48.1,3799.6,3996.5,1710.4,760.8,641.3461538,204.4,6631.1,3087.6,2985.6,557.9,3888.7,107.3,155.9,139.5,159.4,934.2,484.9,374.0,75.3,31.0,9.8,24.5,17.5,21.5,202.5,120.5,61.2,20.8,1.9,2.1,6.1,2.9,5.9,47,6,40,31.4,3,28,88,304,315,97,27,3,540.3,516.2,625.1,596.5,544.4,487.0,595.1,523.5,511.2,198.8,647.0,565.4,531.2,558.2,589.6,528.4,392.5,421.2,553.0,595.4,50.3,31.8,37.0,70.9,72.4,27.0,87.4,46.3,107.0,6.5,25.5,47.7,58.9,23.8,38.5,43.3,52.2,37.0,39.4,62.0,489.99999999999994,484.40000000000003,588.1,525.6,472.0,460.0,507.70000000000005,477.2,404.2,192.3,621.5,517.6999999999999,472.30000000000007,534.4000000000001,551.1,485.09999999999997,340.3,384.2,513.6,533.4,588.1
17/04/2018,Team O v Team A,away,Team A,Player 14,81,38.5,16.1,20.0,2.3,3.4,9339.4,8649.2,690.1,29.0,2925.0,4085.0,1610.2,566.2,564.0119047999999,123.9,6101.7,2611.2,3109.3,381.1,3237.7,115.3,162.2,155.5,165.7,678.9,333.6,318.8,26.5,11.3,8.5,20.7,15.9,11.5,123.9,64.8,51.1,8.0,0.0,1.5,4.0,2.6,3.5,41,8,34,32.5,1,17,93,278,303,81,16,0,481.5,516.1,687.6,563.7,686.1,543.5,739.4,654.0,518.7,166.7,633.9,597.5,592.3,619.5,641.9,630.3,66.7,0.0,0.0,0.0,8.1,23.2,44.8,21.4,41.2,54.0,52.9,49.1,52.7,2.2,98.9,44.4,73.4,28.4,46.4,49.1,0.0,0.0,0.0,0.0,473.4,492.90000000000003,642.8000000000001,542.3000000000001,644.9,489.5,686.5,604.9,466.00000000000006,164.5,535.0,553.1,518.9,591.1,595.5,581.1999999999999,66.7,0.0,0.0,0.0,642.8000000000001
17/04/2018,Team O v Team A,away,Team A,Player 26,84,40.1,17.1,20.4,2.6,3.4,9314.8,8569.9,744.9,34.6,3224.2,3766.7,1544.5,582.3,430.3166666999999,162.6,6148.1,2371.8,3369.3,407.0,3166.7,110.9,138.7,165.2,156.5,715.4,141.0,521.5,52.9,29.5,8.9,8.2,25.6,20.3,162.6,16.3,138.1,8.2,0.0,1.9,1.0,6.8,3.2,37,8,29,34.1,2,20,71,309,295,93,15,5,487.9,554.4,731.7,588.2,607.4,570.9,699.0,574.8,542.1,145.4,626.9,535.0,545.4,628.8,558.6,521.2,326.9,70.4,0.0,0.0,36.1,36.3,75.8,30.5,16.6,92.0,76.2,24.9,49.0,0.0,39.5,26.5,51.6,63.6,49.2,75.0,2.2,0.0,0.0,0.0,451.79999999999995,518.1,655.9000000000001,557.7,590.8,478.9,622.8,549.9,493.1,145.4,587.4,508.5,493.79999999999995,565.1999999999999,509.40000000000003,446.20000000000005,324.7,70.4,0.0,0.0,655.9000000000001
17/04/2018,Team O v Team A,away,Team A,Player 7,13,4.4,2.6,0.9,0.9,0.7,1285.7,1199.4,86.4,3.7,598.5,384.1,213.0,68.6,321.215625,17.8,684.4,452.8,89.5,142.1,601.3,98.9,174.2,99.4,157.9,81.7,67.9,0.0,13.8,4.7,6.6,26.1,,15.3,17.8,13.9,0.0,3.9,0.0,1.4,5.3,,4.3,4,1,4,27.7,0,2,16,41,43,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8,470.3,512.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,26.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.20000000000002,444.3,506.90000000000003,0.0
17/04/2018,Team O v Team A,away,Team A,Player 15,98,44.6,19.8,21.4,3.5,4.0,12168.1,11029.9,1138.2,44.2,3298.2,5038.6,2648.9,987.6,589.753125,150.6,8088.6,3385.9,4062.5,640.3,4079.5,124.2,171.0,189.8,182.9,1095.0,361.8,689.4,43.8,43.2,11.6,18.3,32.2,12.5,146.0,56.4,89.6,0.0,4.6,1.5,2.8,4.2,,54,4,42,34.4,5,31,141,447,440,143,28,4,704.9,653.0,783.8,635.8,697.6,675.7,844.5,711.1,617.5,238.7,636.9,692.9,576.3,637.7,589.7,531.7,378.3,501.2,496.8,563.9,99.0,121.5,50.0,42.8,67.1,82.3,142.9,41.9,94.3,9.2,33.2,59.6,40.4,100.7,57.7,34.2,21.2,0.0,22.9,17.3,605.9,531.5,733.8,593.0,630.5,593.4000000000001,701.6,669.2,523.2,229.5,603.6999999999999,633.3,535.9,537.0,532.0,497.50000000000006,357.1,501.2,473.90000000000003,546.6,733.8
17/04/2018,Team O v Team A,away,Team A,Player 9,90,42.3,18.3,21.0,3.0,3.4,9727.8,8694.2,1033.7,45.8,3403.6,3671.0,1573.8,651.3,651.3054053999999,382.3,6520.9,2734.3,3285.0,501.6,3206.9,108.1,149.4,156.4,167.2,987.6,276.9,600.9,109.7,46.1,11.5,15.1,28.6,36.6,362.4,106.1,195.1,61.1,20.0,4.2,5.8,9.3,20.4,39,17,34,34.3,3,18,83,280,283,90,14,1,539.3,554.0,649.9,496.1,561.6,585.6,727.9,620.0,543.1,156.4,486.0,604.3,540.9,608.6,477.0,479.3,306.9,461.0,329.9,0.0,28.9,52.6,29.5,15.6,72.9,105.4,85.7,59.1,49.3,3.3,8.8,32.4,96.0,127.7,108.5,77.9,0.0,19.1,61.0,0.0,510.4,501.4,620.4,480.5,488.70000000000005,480.20000000000005,642.1999999999999,560.9,493.8,153.1,477.2,571.9,444.9,480.90000000000003,368.5,401.4,306.9,441.9,268.9,0.0,620.4
17/04/2018,Team O v Team A,away,Team A,Player 27,49,19.7,9.6,7.9,2.2,1.4,5037.1,4627.2,409.9,28.0,1963.7,1932.9,702.6,319.5,307.78,90.4,2952.6,1479.4,1101.0,372.2,2084.5,102.8,154.1,139.4,169.2,406.4,196.0,126.3,84.1,3.5,8.4,20.4,16.0,38.2,90.4,34.5,16.4,39.6,0.0,1.8,3.6,2.1,18.0,24,3,18,32.4,0,20,46,169,171,61,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.6,585.2,555.5,535.8,542.4,494.8,315.1,506.6,505.4,518.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,40.4,74.6,51.0,36.5,17.9,27.9,28.6,22.2,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.5,544.8000000000001,480.9,484.79999999999995,505.9,476.90000000000003,287.20000000000005,478.0,483.2,473.00000000000006,0.0
17/04/2018,Team O v Team A,away,Team A,Player 6,98,44.6,19.8,21.4,3.5,4.0,10092.3,9362.9,729.4,55.4,3897.0,3949.6,1460.8,477.6,785.3575,251.8,6367.9,3007.5,2896.5,463.9,3724.4,103.0,151.9,135.4,132.5,729.4,565.3,135.0,29.1,0.0,7.4,28.6,6.3,8.3,251.8,238.6,11.7,1.5,0.0,2.6,12.1,0.5,0.4,30,14,20,36.1,3,21,86,280,296,79,18,4,517.5,537.4,666.9,490.7,621.6,558.6,700.2,649.5,470.5,179.2,477.2,533.1,465.0,572.9,542.4,423.4,303.2,483.3,501.3,398.5,50.8,15.6,24.6,10.5,60.1,62.4,44.7,83.2,55.8,6.3,26.9,11.9,49.0,36.0,56.0,0.0,27.4,69.8,38.3,0.0,466.7,521.8,642.3,480.2,561.5,496.20000000000005,655.5,566.3,414.7,172.89999999999998,450.3,521.2,416.0,536.9,486.4,423.4,275.8,413.5,463.0,398.5,642.3
17/04/2018,Team O v Team A,away,Team A,Player 31,63,32.2,13.1,17.2,1.9,2.6,7340.1,6902.9,437.2,21.3,2391.9,3120.4,1369.3,366.3,208.1333333,70.9,5172.1,1923.7,2948.0,300.3,2168.0,116.5,146.8,171.4,158.1,426.9,55.6,365.9,5.5,10.3,6.9,4.2,21.3,2.9,70.9,5.8,65.2,0.0,0.0,1.1,0.4,3.8,,24,2,22,33.3,1,6,47,288,242,75,7,1,554.7,559.6,651.6,553.9,639.3,603.4,727.5,608.3,518.4,234.4,530.5,605.9,552.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,23.8,44.9,17.3,40.9,64.7,94.6,28.1,8.5,10.7,1.0,27.2,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,535.8000000000001,606.7,536.6,598.4,538.6999999999999,632.9,580.1999999999999,509.9,223.70000000000002,529.5,578.6999999999999,511.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.7
17/04/2018,Team O v Team A,away,Team A,Player 19,98,44.6,19.8,21.4,3.5,4.0,10514.0,9785.1,728.9,59.2,3651.7,4248.6,1825.5,578.7,464.775,150.1,6747.4,2802.4,3430.8,514.2,3766.6,107.3,141.5,160.3,146.9,662.7,112.8,506.9,43.0,66.2,7.4,5.7,23.7,12.3,145.2,9.3,133.0,2.9,4.9,1.5,0.5,6.2,0.8,43,7,34,32.1,3,25,78,346,353,104,25,3,482.6,534.3,593.0,546.1,623.8,583.7,646.3,574.3,502.5,130.9,504.1,515.3,548.0,598.1,585.0,537.3,387.7,427.9,571.3,621.8,39.2,62.9,18.8,29.2,31.6,109.0,26.8,66.1,13.2,9.3,12.4,24.9,27.1,42.6,44.1,56.2,33.2,9.9,38.3,34.1,443.40000000000003,471.4,574.2,516.9,592.1999999999999,474.70000000000005,619.5,508.19999999999993,489.3,121.60000000000001,491.70000000000005,490.4,520.9,555.5,540.9,481.09999999999997,354.5,418.0,533.0,587.6999999999999,574.2
17/04/2018,Team O v Team A,away,Team A,Player 29,16,5.5,3.2,1.3,1.0,0.7,1760.1,1587.7,172.4,8.5,669.2,580.4,329.7,154.0,202.92,18.4,957.2,572.2,181.4,203.7,802.8,110.0,178.8,139.5,203.7,148.9,84.5,9.1,55.4,23.5,10.8,26.4,7.0,55.4,15.0,2.8,1.2,11.0,3.4,1.1,0.9,0.9,11.0,12,0,11,27.9,0,3,18,60,44,23,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8,438.0,599.2,574.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,28.6,94.1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.10000000000002,409.4,505.1,539.1,0.0
20/04/2018,Team W v Team A,away,Team A,Player 17,101,54.8,26.5,26.8,1.5,15.0,9846.4,9179.9,666.5,58.8,4140.6,3596.1,1384.5,525.9,488.42352939999995,140.6,7047.2,3194.3,3687.8,165.0,2799.3,97.5,120.5,137.6,110.0,552.4,109.9,437.3,5.2,114.1,6.6,4.1,16.3,3.5,112.5,28.4,84.1,0.0,28.1,1.4,1.1,3.1,,37,9,31,28.5,1,15,75,253,281,67,14,1,555.0,529.1,501.4,495.6,455.4,441.8,515.5,556.4,526.2,251.1,607.0,545.4,539.3,440.5,348.0,385.0,507.2,432.5,428.7,785.3,0.0,43.6,25.4,14.7,36.9,34.4,41.4,71.4,35.9,17.9,5.2,30.0,107.8,27.0,33.0,13.9,36.6,15.0,39.2,37.4,555.0,485.5,476.0,480.90000000000003,418.5,407.40000000000003,474.1,485.0,490.30000000000007,233.2,601.8,515.4,431.49999999999994,413.5,315.0,371.1,470.59999999999997,417.5,389.5,747.9,476.0
20/04/2018,Team W v Team A,away,Team A,Player 18,17,7.8,2.3,5.4,0.1,0.0,1974.1,1750.2,223.9,8.1,621.1,559.7,561.4,198.9,442.5909091,25.1,1415.8,393.5,1009.1,13.2,558.3,116.1,171.1,186.9,132.0,223.2,81.0,142.3,0.0,0.7,13.2,35.2,26.4,,25.1,14.1,11.0,0.0,0.0,1.5,6.1,2.0,,11,2,11,29.3,2,1,15,32,32,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.2,540.2,956.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.5,68.2,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.7,472.00000000000006,903.5,0.0
